Country Name,Country Code,Series Name,Series Code,YR2015,YR2022/YR2021
Slovak Republic,SVK,Control of Corruption,CC.EST,0.110418357,0.213603869
Slovak Republic,SVK,Imports of goods and services ,NE.IMP.GNFS.KD,78755121134,98427308375
Slovenia,SVN,Gross Tertiary School Enrollment (%),SE.TER.ENRR,82.19978333,NA
Slovenia,SVN,Government Effectiveness,GE.EST,0.93755281,1.069066644
Slovenia,SVN,Rule of Law,RL.EST,0.945320547,0.972656548
Slovenia,SVN,Voice and Accountability,VA.EST,0.986843705,0.972445667
Slovenia,SVN,Control of Corruption,CC.EST,0.737542391,0.767380297
Slovenia,SVN,Imports of goods and services ,NE.IMP.GNFS.KD,29807624111,45853990905
Solomon Islands,SLB,Gross Tertiary School Enrollment (%),SE.TER.ENRR,NA,NA
Solomon Islands,SLB,Government Effectiveness,GE.EST,-0.995667696,-0.674787521
Solomon Islands,SLB,Rule of Law,RL.EST,-0.489762008,-0.241932362
Solomon Islands,SLB,Voice and Accountability,VA.EST,0.284538299,0.321038097
Solomon Islands,SLB,Control of Corruption,CC.EST,-0.345678002,-0.184422299
Solomon Islands,SLB,Imports of goods and services ,NE.IMP.GNFS.KD,625545741.6,NA
Somalia,SOM,Gross Tertiary School Enrollment (%),SE.TER.ENRR,NA,NA
Somalia,SOM,Government Effectiveness,GE.EST,-2.21718955,-2.026367903
Somalia,SOM,Rule of Law,RL.EST,-2.315545559,-2.286855459
Somalia,SOM,Voice and Accountability,VA.EST,-2.001467228,-1.734435916
Somalia,SOM,Control of Corruption,CC.EST,-1.64175272,-1.7924546
Somalia,SOM,Imports of goods and services ,NE.IMP.GNFS.KD,3987254874,NA
South Africa,ZAF,Gross Tertiary School Enrollment (%),SE.TER.ENRR,18.85560989,NA
South Africa,ZAF,Government Effectiveness,GE.EST,0.087739252,-0.125317961
South Africa,ZAF,Rule of Law,RL.EST,0.016313421,0.019737322
South Africa,ZAF,Voice and Accountability,VA.EST,0.6485852,0.707014203
South Africa,ZAF,Control of Corruption,CC.EST,-0.07051044,-0.31976521
South Africa,ZAF,Imports of goods and services ,NE.IMP.GNFS.KD,1.01E+11,1.06E+11
South Sudan,SSD,Gross Tertiary School Enrollment (%),SE.TER.ENRR,NA,NA
South Sudan,SSD,Government Effectiveness,GE.EST,-2.148496628,-2.38986516
South Sudan,SSD,Rule of Law,RL.EST,-1.894966125,-2.055449009
South Sudan,SSD,Voice and Accountability,VA.EST,-1.59546876,-1.698617816
South Sudan,SSD,Control of Corruption,CC.EST,-1.724354625,-1.85575521
South Sudan,SSD,Imports of goods and services ,NE.IMP.GNFS.KD,3467364408,NA
Spain,ESP,Gross Tertiary School Enrollment (%),SE.TER.ENRR,88.57424927,NA
Spain,ESP,Government Effectiveness,GE.EST,1.157853127,0.92075789
Spain,ESP,Rule of Law,RL.EST,0.885937512,0.799932122
Spain,ESP,Voice and Accountability,VA.EST,1.044849038,1.013012767
Spain,ESP,Control of Corruption,CC.EST,0.631589711,0.685312092
Spain,ESP,Imports of goods and services ,NE.IMP.GNFS.KD,3.66E+11,4.41E+11
Sri Lanka,LKA,Gross Tertiary School Enrollment (%),SE.TER.ENRR,18.69140816,22.96470261
Sri Lanka,LKA,Government Effectiveness,GE.EST,-0.006698806,-0.391204476
Sri Lanka,LKA,Rule of Law,RL.EST,0.031726025,-0.056925315
Sri Lanka,LKA,Voice and Accountability,VA.EST,-0.29613018,-0.191544354
Sri Lanka,LKA,Control of Corruption,CC.EST,-0.376569152,-0.383287221
Sri Lanka,LKA,Imports of goods and services ,NE.IMP.GNFS.KD,23008991552,17455217755
St. Kitts and Nevis,KNA,Gross Tertiary School Enrollment (%),SE.TER.ENRR,92.1944809,NA
St. Kitts and Nevis,KNA,Government Effectiveness,GE.EST,0.183694765,0.392122597
St. Kitts and Nevis,KNA,Rule of Law,RL.EST,0.486391574,0.502344728
St. Kitts and Nevis,KNA,Voice and Accountability,VA.EST,0.847469807,0.764573812
St. Kitts and Nevis,KNA,Control of Corruption,CC.EST,0.448595434,0.389788479
St. Kitts and Nevis,KNA,Imports of goods and services ,NE.IMP.GNFS.KD,NA,NA
St. Lucia,LCA,Gross Tertiary School Enrollment (%),SE.TER.ENRR,17.00725937,16.25926971
St. Lucia,LCA,Government Effectiveness,GE.EST,-0.015970182,-0.097093813
St. Lucia,LCA,Rule of Law,RL.EST,0.698509932,0.661592185
St. Lucia,LCA,Voice and Accountability,VA.EST,1.022684455,0.844048798
St. Lucia,LCA,Control of Corruption,CC.EST,0.618334889,0.57885313
St. Lucia,LCA,Imports of goods and services ,NE.IMP.GNFS.KD,NA,NA
St. Martin (French part),MAF,Gross Tertiary School Enrollment (%),SE.TER.ENRR,NA,NA
St. Martin (French part),MAF,Government Effectiveness,GE.EST,NA,NA
St. Martin (French part),MAF,Rule of Law,RL.EST,NA,NA
St. Martin (French part),MAF,Voice and Accountability,VA.EST,NA,NA
St. Martin (French part),MAF,Control of Corruption,CC.EST,NA,NA
St. Martin (French part),MAF,Imports of goods and services ,NE.IMP.GNFS.KD,NA,NA
St. Vincent and the Grenadines,VCT,Gross Tertiary School Enrollment (%),SE.TER.ENRR,23.5599308,NA
St. Vincent and the Grenadines,VCT,Government Effectiveness,GE.EST,0.129493192,0.317980945
St. Vincent and the Grenadines,VCT,Rule of Law,RL.EST,0.61697185,0.644336641
St. Vincent and the Grenadines,VCT,Voice and Accountability,VA.EST,0.968789399,0.846518159
St. Vincent and the Grenadines,VCT,Control of Corruption,CC.EST,0.656603634,0.756104052
St. Vincent and the Grenadines,VCT,Imports of goods and services ,NE.IMP.GNFS.KD,NA,NA
Sudan,SDN,Gross Tertiary School Enrollment (%),SE.TER.ENRR,17.2059803,NA
Sudan,SDN,Government Effectiveness,GE.EST,-1.510329127,-1.705309153
Sudan,SDN,Rule of Law,RL.EST,-1.233177066,-1.264525056
Sudan,SDN,Voice and Accountability,VA.EST,-1.783203959,-1.500513196
Sudan,SDN,Control of Corruption,CC.EST,-1.499903917,-1.397860169
Sudan,SDN,Imports of goods and services ,NE.IMP.GNFS.KD,10160224491,19799160856
Suriname,SUR,Gross Tertiary School Enrollment (%),SE.TER.ENRR,NA,NA
Suriname,SUR,Government Effectiveness,GE.EST,-0.378639221,-0.943955839
Suriname,SUR,Rule of Law,RL.EST,-0.216468394,-0.127625868
Suriname,SUR,Voice and Accountability,VA.EST,0.411409616,0.367263019
Suriname,SUR,Control of Corruption,CC.EST,-0.270875722,-0.405177504
Suriname,SUR,Imports of goods and services ,NE.IMP.GNFS.KD,NA,NA
Sweden,SWE,Gross Tertiary School Enrollment (%),SE.TER.ENRR,66.42832184,NA
Sweden,SWE,Government Effectiveness,GE.EST,1.685511589,1.572977066
Sweden,SWE,Rule of Law,RL.EST,1.990263104,1.690068483
Sweden,SWE,Voice and Accountability,VA.EST,1.565330386,1.521039724
Sweden,SWE,Control of Corruption,CC.EST,2.145550013,2.061658144
Sweden,SWE,Imports of goods and services ,NE.IMP.GNFS.KD,2.02E+11,2.68E+11
Switzerland,CHE,Gross Tertiary School Enrollment (%),SE.TER.ENRR,60.81856155,NA
Switzerland,CHE,Government Effectiveness,GE.EST,1.967861533,2.049948931
Switzerland,CHE,Rule of Law,RL.EST,1.909451962,1.751806736
Switzerland,CHE,Voice and Accountability,VA.EST,1.558521271,1.615559578
Switzerland,CHE,Control of Corruption,CC.EST,2.094697237,2.009313822
Switzerland,CHE,Imports of goods and services ,NE.IMP.GNFS.KD,3.70E+11,4.26E+11
Syrian Arab Republic,SYR,Gross Tertiary School Enrollment (%),SE.TER.ENRR,51.16595078,NA
Syrian Arab Republic,SYR,Government Effectiveness,GE.EST,-1.626683116,-1.752044916
Syrian Arab Republic,SYR,Rule of Law,RL.EST,-1.435190082,-2.069442272
Syrian Arab Republic,SYR,Voice and Accountability,VA.EST,-1.922479272,-1.893770814
Syrian Arab Republic,SYR,Control of Corruption,CC.EST,-1.568814278,-1.775999069
Syrian Arab Republic,SYR,Imports of goods and services ,NE.IMP.GNFS.KD,6059564465,NA
Tajikistan,TJK,Gross Tertiary School Enrollment (%),SE.TER.ENRR,26.46244049,NA
Tajikistan,TJK,Government Effectiveness,GE.EST,-0.904887021,-0.756126046
Tajikistan,TJK,Rule of Law,RL.EST,-1.074394703,-1.255800605
Tajikistan,TJK,Voice and Accountability,VA.EST,-1.569081903,-1.672766209
Tajikistan,TJK,Control of Corruption,CC.EST,-1.148015976,-1.434153557
Tajikistan,TJK,Imports of goods and services ,NE.IMP.GNFS.KD,3319748937,NA
Tanzania,TZA,Gross Tertiary School Enrollment (%),SE.TER.ENRR,4.155889988,5.109109879
Tanzania,TZA,Government Effectiveness,GE.EST,-0.652822733,-0.426734716
Tanzania,TZA,Rule of Law,RL.EST,-0.395179778,-0.443158507
Tanzania,TZA,Voice and Accountability,VA.EST,-0.222010151,-0.65902853
Tanzania,TZA,Control of Corruption,CC.EST,-0.709463358,-0.341099858
Tanzania,TZA,Imports of goods and services ,NE.IMP.GNFS.KD,11214705082,13675313144
Thailand,THA,Gross Tertiary School Enrollment (%),SE.TER.ENRR,NA,49.13562775
Thailand,THA,Government Effectiveness,GE.EST,0.238399327,0.128285065
Thailand,THA,Rule of Law,RL.EST,-0.188147739,0.067307785
Thailand,THA,Voice and Accountability,VA.EST,-0.969098032,-0.622607708
Thailand,THA,Control of Corruption,CC.EST,-0.555550456,-0.452194035
Thailand,THA,Imports of goods and services ,NE.IMP.GNFS.KD,2.30E+11,2.62E+11
Timor-Leste,TLS,Gross Tertiary School Enrollment (%),SE.TER.ENRR,NA,NA
Timor-Leste,TLS,Government Effectiveness,GE.EST,-1.079805613,-0.767780125
Timor-Leste,TLS,Rule of Law,RL.EST,-1.133237243,-0.88339597
Timor-Leste,TLS,Voice and Accountability,VA.EST,0.186164752,0.487551421
Timor-Leste,TLS,Control of Corruption,CC.EST,-0.546577632,-0.265985161
Timor-Leste,TLS,Imports of goods and services ,NE.IMP.GNFS.KD,906884200,1086434800
Togo,TGO,Gross Tertiary School Enrollment (%),SE.TER.ENRR,11.03913021,NA
Togo,TGO,Government Effectiveness,GE.EST,-1.225611091,-0.642588735
Togo,TGO,Rule of Law,RL.EST,-0.819108129,-0.558834016
Togo,TGO,Voice and Accountability,VA.EST,-0.700742722,-0.762097478
Togo,TGO,Control of Corruption,CC.EST,-0.755234063,-0.649671555
Togo,TGO,Imports of goods and services ,NE.IMP.GNFS.KD,2441321789,2697938837
Tonga,TON,Gross Tertiary School Enrollment (%),SE.TER.ENRR,NA,NA
Tonga,TON,Government Effectiveness,GE.EST,-0.358348638,-0.166477576
Tonga,TON,Rule of Law,RL.EST,-0.218955487,0.594402671
Tonga,TON,Voice and Accountability,VA.EST,0.661673129,0.83951956
Tonga,TON,Control of Corruption,CC.EST,-0.460351884,-0.420627415
Tonga,TON,Imports of goods and services ,NE.IMP.GNFS.KD,281828034.8,NA
Trinidad and Tobago,TTO,Gross Tertiary School Enrollment (%),SE.TER.ENRR,NA,NA
Trinidad and Tobago,TTO,Government Effectiveness,GE.EST,0.253743559,-0.025120277
Trinidad and Tobago,TTO,Rule of Law,RL.EST,-0.155741572,-0.167874694
Trinidad and Tobago,TTO,Voice and Accountability,VA.EST,0.480548501,0.64661628
Trinidad and Tobago,TTO,Control of Corruption,CC.EST,-0.365086168,-0.379686356
Trinidad and Tobago,TTO,Imports of goods and services ,NE.IMP.GNFS.KD,NA,NA
Tunisia,TUN,Gross Tertiary School Enrollment (%),SE.TER.ENRR,33.05807877,37.80490875
Tunisia,TUN,Government Effectiveness,GE.EST,-0.101347163,-0.299408108
Tunisia,TUN,Rule of Law,RL.EST,-0.046425268,-0.085312277
Tunisia,TUN,Voice and Accountability,VA.EST,0.241406426,-0.183771133
Tunisia,TUN,Control of Corruption,CC.EST,-0.076950975,-0.251350313
Tunisia,TUN,Imports of goods and services ,NE.IMP.GNFS.KD,22362683999,22532768605
Turkiye,TUR,Gross Tertiary School Enrollment (%),SE.TER.ENRR,95.56450653,NA
Turkiye,TUR,Government Effectiveness,GE.EST,0.19983837,-0.199029654
Turkiye,TUR,Rule of Law,RL.EST,-0.232355148,-0.458115965
Turkiye,TUR,Voice and Accountability,VA.EST,-0.367709816,-0.926607788
Turkiye,TUR,Control of Corruption,CC.EST,-0.161285013,-0.467645317
Turkiye,TUR,Imports of goods and services ,NE.IMP.GNFS.KD,2.30E+11,2.75E+11
Turkmenistan,TKM,Gross Tertiary School Enrollment (%),SE.TER.ENRR,NA,18.25165939
Turkmenistan,TKM,Government Effectiveness,GE.EST,-0.600480258,-1.158353686
Turkmenistan,TKM,Rule of Law,RL.EST,-1.41903162,-1.492236853
Turkmenistan,TKM,Voice and Accountability,VA.EST,-2.237534761,-1.944283485
Turkmenistan,TKM,Control of Corruption,CC.EST,-1.225055337,-1.436773896
Turkmenistan,TKM,Imports of goods and services ,NE.IMP.GNFS.KD,16333428571,NA
Turks and Caicos Islands,TCA,Gross Tertiary School Enrollment (%),SE.TER.ENRR,12.51640987,17.09104919
Turks and Caicos Islands,TCA,Government Effectiveness,GE.EST,NA,NA
Turks and Caicos Islands,TCA,Rule of Law,RL.EST,NA,NA
Turks and Caicos Islands,TCA,Voice and Accountability,VA.EST,NA,NA
Turks and Caicos Islands,TCA,Control of Corruption,CC.EST,NA,NA
Turks and Caicos Islands,TCA,Imports of goods and services ,NE.IMP.GNFS.KD,NA,NA
Tuvalu,TUV,Gross Tertiary School Enrollment (%),SE.TER.ENRR,NA,NA
Tuvalu,TUV,Government Effectiveness,GE.EST,-0.96893841,-0.311674625
Tuvalu,TUV,Rule of Law,RL.EST,0.43604359,0.812607884
Tuvalu,TUV,Voice and Accountability,VA.EST,1.068615556,1.219255686
Tuvalu,TUV,Control of Corruption,CC.EST,0.005848679,0.651753724
Tuvalu,TUV,Imports of goods and services ,NE.IMP.GNFS.KD,NA,NA
Uganda,UGA,Gross Tertiary School Enrollment (%),SE.TER.ENRR,4.915594101,NA
Uganda,UGA,Government Effectiveness,GE.EST,-0.575034499,-0.583969176
Uganda,UGA,Rule of Law,RL.EST,-0.414675444,-0.383247644
Uganda,UGA,Voice and Accountability,VA.EST,-0.567804515,-0.804154873
Uganda,UGA,Control of Corruption,CC.EST,-1.081076503,-1.041796088
Uganda,UGA,Imports of goods and services ,NE.IMP.GNFS.KD,8035899288,9668205471
Ukraine,UKR,Gross Tertiary School Enrollment (%),SE.TER.ENRR,76.86466217,70.72132111
Ukraine,UKR,Government Effectiveness,GE.EST,-0.553355575,-0.496294171
Ukraine,UKR,Rule of Law,RL.EST,-0.87250638,-0.918780208
Ukraine,UKR,Voice and Accountability,VA.EST,-0.086787418,-0.024807706
Ukraine,UKR,Control of Corruption,CC.EST,-1.038948059,-0.633566201
Ukraine,UKR,Imports of goods and services ,NE.IMP.GNFS.KD,50257229466,58767125405
United Arab Emirates,ARE,Gross Tertiary School Enrollment (%),SE.TER.ENRR,NA,NA
United Arab Emirates,ARE,Government Effectiveness,GE.EST,1.50058639,1.299962282
United Arab Emirates,ARE,Rule of Law,RL.EST,0.614114046,0.836642742
United Arab Emirates,ARE,Voice and Accountability,VA.EST,-1.11241889,-1.127252579
United Arab Emirates,ARE,Control of Corruption,CC.EST,1.034835458,1.155336499
United Arab Emirates,ARE,Imports of goods and services ,NE.IMP.GNFS.KD,2.66E+11,NA
United Kingdom,GBR,Gross Tertiary School Enrollment (%),SE.TER.ENRR,56.93235016,NA
United Kingdom,GBR,Government Effectiveness,GE.EST,1.705675721,1.238634825
United Kingdom,GBR,Rule of Law,RL.EST,1.771035671,1.415491223
United Kingdom,GBR,Voice and Accountability,VA.EST,1.297856092,1.232192636
United Kingdom,GBR,Control of Corruption,CC.EST,1.831590176,1.620156169
United Kingdom,GBR,Imports of goods and services ,NE.IMP.GNFS.KD,8.60E+11,9.98E+11
United States,USA,Gross Tertiary School Enrollment (%),SE.TER.ENRR,88.88941193,NA
United States,USA,Government Effectiveness,GE.EST,1.433119774,1.255993128
United States,USA,Rule of Law,RL.EST,1.562773108,1.371688485
United States,USA,Voice and Accountability,VA.EST,1.10983932,0.845121861
United States,USA,Control of Corruption,CC.EST,1.358334064,1.104258776
United States,USA,Imports of goods and services ,NE.IMP.GNFS.KD,2.79E+12,3.54E+12
Uruguay,URY,Gross Tertiary School Enrollment (%),SE.TER.ENRR,57.78971863,NA
Uruguay,URY,Government Effectiveness,GE.EST,0.455125451,0.849962711
Uruguay,URY,Rule of Law,RL.EST,0.737417758,0.76768893
Uruguay,URY,Voice and Accountability,VA.EST,1.143421888,1.280333877
Uruguay,URY,Control of Corruption,CC.EST,1.300763011,1.610527992
Uruguay,URY,Imports of goods and services ,NE.IMP.GNFS.KD,13180179646,15745958674
Uzbekistan,UZB,Gross Tertiary School Enrollment (%),SE.TER.ENRR,8.270536423,31.52912712
Uzbekistan,UZB,Government Effectiveness,GE.EST,-0.753366649,-0.329515904
Uzbekistan,UZB,Rule of Law,RL.EST,-1.13810277,-0.854107201
Uzbekistan,UZB,Voice and Accountability,VA.EST,-1.956137896,-1.330252051
Uzbekistan,UZB,Control of Corruption,CC.EST,-1.285296082,-0.757623434
Uzbekistan,UZB,Imports of goods and services ,NE.IMP.GNFS.KD,14639760917,31677456383
Vanuatu,VUT,Gross Tertiary School Enrollment (%),SE.TER.ENRR,NA,NA
Vanuatu,VUT,Government Effectiveness,GE.EST,-0.819739103,-0.536280394
Vanuatu,VUT,Rule of Law,RL.EST,0.124421708,0.32061547
Vanuatu,VUT,Voice and Accountability,VA.EST,0.592993319,0.709754884
Vanuatu,VUT,Control of Corruption,CC.EST,-0.122392893,-0.028940963
Vanuatu,VUT,Imports of goods and services ,NE.IMP.GNFS.KD,489782622.2,579246292.2
"Venezuela, RB",VEN,Gross Tertiary School Enrollment (%),SE.TER.ENRR,NA,NA
"Venezuela, RB",VEN,Government Effectiveness,GE.EST,-1.195340753,-1.688180923
"Venezuela, RB",VEN,Rule of Law,RL.EST,-2.052217722,-2.197214365
"Venezuela, RB",VEN,Voice and Accountability,VA.EST,-1.091079831,-1.533925533
"Venezuela, RB",VEN,Control of Corruption,CC.EST,-1.407046556,-1.651136756
"Venezuela, RB",VEN,Imports of goods and services ,NE.IMP.GNFS.KD,NA,NA
Viet Nam,VNM,Gross Tertiary School Enrollment (%),SE.TER.ENRR,31.08920479,42.22423935
Viet Nam,VNM,Government Effectiveness,GE.EST,0.062573358,0.175490797
Viet Nam,VNM,Rule of Law,RL.EST,-0.356080949,-0.158443406
Viet Nam,VNM,Voice and Accountability,VA.EST,-1.358860254,-1.288703442
Viet Nam,VNM,Control of Corruption,CC.EST,-0.457813323,-0.287282676
Viet Nam,VNM,Imports of goods and services ,NE.IMP.GNFS.KD,1.72E+11,3.23E+11
Virgin Islands (U.S.),VIR,Gross Tertiary School Enrollment (%),SE.TER.ENRR,NA,NA
Virgin Islands (U.S.),VIR,Government Effectiveness,GE.EST,1.221834779,0.667918146
Virgin Islands (U.S.),VIR,Rule of Law,RL.EST,0.830110431,0.956785858
Virgin Islands (U.S.),VIR,Voice and Accountability,VA.EST,NA,NA
Virgin Islands (U.S.),VIR,Control of Corruption,CC.EST,0.572009385,-0.005950079
Virgin Islands (U.S.),VIR,Imports of goods and services ,NE.IMP.GNFS.KD,1580000000,NA
West Bank and Gaza,PSE,Gross Tertiary School Enrollment (%),SE.TER.ENRR,46.58375168,44.98463821
West Bank and Gaza,PSE,Government Effectiveness,GE.EST,-0.507560253,-0.900952578
West Bank and Gaza,PSE,Rule of Law,RL.EST,-0.526341379,-0.552935243
West Bank and Gaza,PSE,Voice and Accountability,VA.EST,-0.985828936,-1.036493301
West Bank and Gaza,PSE,Control of Corruption,CC.EST,-0.485357046,-0.702682197
West Bank and Gaza,PSE,Imports of goods and services ,NE.IMP.GNFS.KD,7645500000,10377600000
"Yemen, Rep.",YEM,Gross Tertiary School Enrollment (%),SE.TER.ENRR,NA,NA
"Yemen, Rep.",YEM,Government Effectiveness,GE.EST,-1.712407947,-2.232541561
"Yemen, Rep.",YEM,Rule of Law,RL.EST,-1.288281918,-1.849666953
"Yemen, Rep.",YEM,Voice and Accountability,VA.EST,-1.523449659,-1.618615627
"Yemen, Rep.",YEM,Control of Corruption,CC.EST,-1.508080721,-1.679558158
"Yemen, Rep.",YEM,Imports of goods and services ,NE.IMP.GNFS.KD,9586495448,NA
Zambia,ZMB,Gross Tertiary School Enrollment (%),SE.TER.ENRR,NA,NA
Zambia,ZMB,Government Effectiveness,GE.EST,-0.642433405,-0.658232749
Zambia,ZMB,Rule of Law,RL.EST,-0.242752284,-0.519154012
Zambia,ZMB,Voice and Accountability,VA.EST,-0.066543974,-0.089141272
Zambia,ZMB,Control of Corruption,CC.EST,-0.368301272,-0.529199839
Zambia,ZMB,Imports of goods and services ,NE.IMP.GNFS.KD,9079984240,NA
Zimbabwe,ZWE,Gross Tertiary School Enrollment (%),SE.TER.ENRR,10.60087013,NA
Zimbabwe,ZWE,Government Effectiveness,GE.EST,-1.248706579,-1.254612923
Zimbabwe,ZWE,Rule of Law,RL.EST,-1.338472843,-1.236283779
Zimbabwe,ZWE,Voice and Accountability,VA.EST,-1.166087151,-1.102205515
Zimbabwe,ZWE,Control of Corruption,CC.EST,-1.337617397,-1.25513947
Zimbabwe,ZWE,Imports of goods and services ,NE.IMP.GNFS.KD,7503864600,9923710516
Aruba,ABW,Cultural Globalization,KOFCuGIdj,NA,NA
Andorra,ADO,Cultural Globalization,KOFCuGIdj,73,77
Afghanistan,AFG,Cultural Globalization,KOFCuGIdj,16,16
Angola,AGO,Cultural Globalization,KOFCuGIdj,26,29
Albania,ALB,Cultural Globalization,KOFCuGIdj,79,78
United Arab Emirates,ARE,Cultural Globalization,KOFCuGIdj,57,57
Argentina,ARG,Cultural Globalization,KOFCuGIdj,81,84
Armenia,ARM,Cultural Globalization,KOFCuGIdj,76,75
Antigua and Barbuda,ATG,Cultural Globalization,KOFCuGIdj,64,76
Australia,AUS,Cultural Globalization,KOFCuGIdj,93,94
Austria,AUT,Cultural Globalization,KOFCuGIdj,88,91
Azerbaijan,AZE,Cultural Globalization,KOFCuGIdj,35,38
Burundi,BDI,Cultural Globalization,KOFCuGIdj,43,35
Belgium,BEL,Cultural Globalization,KOFCuGIdj,88,92
Benin,BEN,Cultural Globalization,KOFCuGIdj,48,47
Burkina Faso,BFA,Cultural Globalization,KOFCuGIdj,38,44
Bangladesh,BGD,Cultural Globalization,KOFCuGIdj,60,54
Bulgaria,BGR,Cultural Globalization,KOFCuGIdj,80,83
Bahrain,BHR,Cultural Globalization,KOFCuGIdj,51,44
"Bahamas, The",BHS,Cultural Globalization,KOFCuGIdj,76,89
Bosnia and Herzegovina,BIH,Cultural Globalization,KOFCuGIdj,NA,NA
Belarus,BLR,Cultural Globalization,KOFCuGIdj,46,36
Belize,BLZ,Cultural Globalization,KOFCuGIdj,76,85
Bermuda,BMU,Cultural Globalization,KOFCuGIdj,NA,NA
Bolivia,BOL,Cultural Globalization,KOFCuGIdj,67,75
Brazil,BRA,Cultural Globalization,KOFCuGIdj,68,68
Barbados,BRB,Cultural Globalization,KOFCuGIdj,82,78
Brunei Darussalam,BRN,Cultural Globalization,KOFCuGIdj,61,64
Bhutan,BTN,Cultural Globalization,KOFCuGIdj,68,69
Botswana,BWA,Cultural Globalization,KOFCuGIdj,71,75
Central African Republic,CAF,Cultural Globalization,KOFCuGIdj,15,16
Canada,CAN,Cultural Globalization,KOFCuGIdj,96,94
Switzerland,CHE,Cultural Globalization,KOFCuGIdj,93,93
Chile,CHL,Cultural Globalization,KOFCuGIdj,79,83
China,CHN,Cultural Globalization,KOFCuGIdj,54,56
Cote d'Ivoire,CIV,Cultural Globalization,KOFCuGIdj,34,39
Cameroon,CMR,Cultural Globalization,KOFCuGIdj,28,29
"Congo, Rep",COG,Cultural Globalization,KOFCuGIdj,53,36
Colombia,COL,Cultural Globalization,KOFCuGIdj,53,60
Comoros,COM,Cultural Globalization,KOFCuGIdj,44,61
Cabo Verde,CPV,Cultural Globalization,KOFCuGIdj,69,73
Costa Rica,CRI,Cultural Globalization,KOFCuGIdj,78,80
Cuba,CUB,Cultural Globalization,KOFCuGIdj,25,33
Cayman Islands,CYM,Cultural Globalization,KOFCuGIdj,NA,NA
Cyprus,CYP,Cultural Globalization,KOFCuGIdj,84,83
Czech Republic,CZE,Cultural Globalization,KOFCuGIdj,95,96
Germany,DEU,Cultural Globalization,KOFCuGIdj,93,97
Djibouti,DJI,Cultural Globalization,KOFCuGIdj,65,34
Dominica,DMA,Cultural Globalization,KOFCuGIdj,81,75
Denmark,DNK,Cultural Globalization,KOFCuGIdj,88,94
Dominican Republic,DOM,Cultural Globalization,KOFCuGIdj,56,65
Algeria,DZA,Cultural Globalization,KOFCuGIdj,42,47
Ecuador,ECU,Cultural Globalization,KOFCuGIdj,73,75
"Egypt, Arab Rep",EGY,Cultural Globalization,KOFCuGIdj,58,55
Eritrea,ERI,Cultural Globalization,KOFCuGIdj,13,12
Spain,ESP,Cultural Globalization,KOFCuGIdj,89,90
Estonia,EST,Cultural Globalization,KOFCuGIdj,94,95
Ethiopia,ETH,Cultural Globalization,KOFCuGIdj,20,21
Finland,FIN,Cultural Globalization,KOFCuGIdj,90,92
Fiji,FJI,Cultural Globalization,KOFCuGIdj,59,62
France,FRA,Cultural Globalization,KOFCuGIdj,87,83
Faroe Islands,FRO,Cultural Globalization,KOFCuGIdj,NA,NA
"Micronesia, Fed Sts",FSM,Cultural Globalization,KOFCuGIdj,77,89
Gabon,GAB,Cultural Globalization,KOFCuGIdj,52,56
United Kingdom,GBR,Cultural Globalization,KOFCuGIdj,94,94
Georgia,GEO,Cultural Globalization,KOFCuGIdj,73,74
Ghana,GHA,Cultural Globalization,KOFCuGIdj,71,76
Guinea,GIN,Cultural Globalization,KOFCuGIdj,28,31
"Gambia, The",GMB,Cultural Globalization,KOFCuGIdj,42,53
Guinea-Bissau,GNB,Cultural Globalization,KOFCuGIdj,34,43
Equatorial Guinea,GNQ,Cultural Globalization,KOFCuGIdj,34,30
Greece,GRC,Cultural Globalization,KOFCuGIdj,78,85
Grenada,GRD,Cultural Globalization,KOFCuGIdj,64,73
Greenland,GRL,Cultural Globalization,KOFCuGIdj,NA,NA
Guatemala,GTM,Cultural Globalization,KOFCuGIdj,44,48
Guam,GUM,Cultural Globalization,KOFCuGIdj,NA,NA
Guyana,GUY,Cultural Globalization,KOFCuGIdj,60,62
"Hong Kong SAR, China",HKG,Cultural Globalization,KOFCuGIdj,90,94
Honduras,HND,Cultural Globalization,KOFCuGIdj,56,61
Croatia,HRV,Cultural Globalization,KOFCuGIdj,87,89
Haiti,HTI,Cultural Globalization,KOFCuGIdj,36,37
Hungary,HUN,Cultural Globalization,KOFCuGIdj,85,79
Indonesia,IDN,Cultural Globalization,KOFCuGIdj,52,50
India,IND,Cultural Globalization,KOFCuGIdj,66,59
Ireland,IRL,Cultural Globalization,KOFCuGIdj,87,89
"Iran, Islamic Rep",IRN,Cultural Globalization,KOFCuGIdj,54,54
Iraq,IRQ,Cultural Globalization,KOFCuGIdj,32,33
Iceland,ISL,Cultural Globalization,KOFCuGIdj,89,91
Israel,ISR,Cultural Globalization,KOFCuGIdj,90,85
Italy,ITA,Cultural Globalization,KOFCuGIdj,86,83
Jamaica,JAM,Cultural Globalization,KOFCuGIdj,74,68
Jordan,JOR,Cultural Globalization,KOFCuGIdj,59,60
Japan,JPN,Cultural Globalization,KOFCuGIdj,95,95
Kazakhstan,KAZ,Cultural Globalization,KOFCuGIdj,70,66
Kenya,KEN,Cultural Globalization,KOFCuGIdj,58,52
Kyrgyz Republic,KGZ,Cultural Globalization,KOFCuGIdj,68,70
Cambodia,KHM,Cultural Globalization,KOFCuGIdj,38,43
